id,full_name,age,gender,email,phone,address,join_date,salary,department,rating,comments
8230.0,Thomas Brown,32.0,M,thomas.brown@example.com,+1 3695774357,"4710 Oak Ave, New York, NY 46160",2025-09-07,121492.0,Operations,3.7,Sometimes late
7552.0,Thomas Jackson,99.5,M,thomas.jackson@example.com,(876) 698-4825,"8570 Washington Blvd, San Jose, CA 36607",2024-12-07,136899.0,Sales,3.3,Potential leader
74.0,Karen Miller,46.0,F,karen.miller@example.com,538.964.6032,"1341 Oak Ave, Los Angeles, CA 69802",2024-12-29,145804.0,Sales,3.0,Average performer
7978.0,Michael Smith,51.0,M,michael.smith@example.com,919.783.6569,"2238 Elm St, San Antonio, TX 26700",2024-05-08,106830.0,Engineering,4.8,Potential leader
4897.0,Linda Hernandez,59.0,M,linda.hernandez@example.com,+1 9276071286,"88 Washington Blvd, Philadelphia, PA 98981",2022-12-12,96266.0,Marketing,4.6,Average performer
4611.0,Linda Taylor,42.0,M,linda.taylor@example.com,241-598-3260,"918 Main St, Houston, TX 71049",2024-09-18,,Operations,4.4,Potential leader
7068.0,Elizabeth Anderson,58.0,F,elizabeth.anderson@example.com,217.705.9773,"3721 Pine St, Dallas, TX 77843",2022-08-07,112209.0,Engineering,3.0,Team player
4626.0,Linda Davis,46.0,M,linda.davis@example.com,749.552.7822,"1589 Lake Dr, Dallas, TX 85030",2023-03-01,82378.0,HR,2.2,Sometimes late
1102.0,Karen Thomas,45.0,F,karen.thomas@example.com,(210) 594-2235,"5424 Washington Blvd, Phoenix, AZ 77804",2022-05-22,40586.0,Marketing,2.9,Potential leader
4059.0,Richard Jones,56.0,M,richard.jones@example.com,,"9369 Pine St, Phoenix, AZ 74244",1975-01-01,107425.0,Marketing,3.2,Exceeds expectations
9778.0,Patricia Miller,,F,patricia.miller@example.com,(967) 847-4863,"887 Main St, Phoenix, AZ 26117",,139648.0,Operations,3.3,Average performer
8069.0,Elizabeth Hernandez,18.0,F,elizabeth.hernandez@example.com,+1 4317125297,"884 Washington Blvd, Phoenix, AZ 24412",2021-07-10,57875.0,Finance,4.4,Exceeds expectations
3018.0,John Garcia,57.0,F,john.garcia@example.com,356-251-1325,"1084 Lake Dr, Los Angeles, CA 46466",2022-01-16,129321.0,Marketing,2.8,Good employee
4996.0,Jennifer Williams,66.0,F,jennifer.williams@example.com,346.737.1117,"1103 Cedar Ln, Phoenix, AZ 77173",2023-03-20,36217.0,Legal,4.6,Good employee
119.0,Michael Moore,52.0,F,michael.moore@example.com,(346) 504-9019,"5204 Oak Ave, San Jose, CA 71575",2025-06-26,106197.0,IT,2.1,Team player
2023.0,William Wilson,61.0,M,william.wilson@example.com,(768) 542-4466,"8555 Maple Rd, Los Angeles, CA 31447",,123404.0,Sales,2.4,Team player
7452.0,Karen Anderson,59.0,M,karen.anderson@example.com,+1 5602575691,"8978 Washington Blvd, Phoenix, AZ 83835",2024-10-30,148162.0,Operations,3.5,
7293.0,Michael Gonzalez,48.0,F,michael.gonzalez@example.com,506-631-5421,"7645 Elm St, San Jose, CA 90959",2025-08-03,143315.0,Legal,4.9,Excellent work
2035.0,Jennifer Hernandez,43.0,F,,+1 9768259953,"3246 Maple Rd, San Jose, CA 65621",2021-08-17,62432.0,Sales,3.9,Excellent work
5230.0,Karen Wilson,39.0,F,karen.wilson@example.com,847.549.7494,"8196 Washington Blvd, New York, NY 26094",2025-12-04,77395.0,Legal,4.1,Team player
8883.0,Sarah Martinez,48.0,M,sarah.martinez@example.com,563-385-3450,"396 Elm St, Philadelphia, PA 58464",2025-06-19,119930.0,Finance,3.1,
3934.0,Barbara Williams,30.0,M,barbara.williams@example.com,+1 6107316861,"5969 Pine St, Los Angeles, CA 87462",2020-02-30,105337.0,Engineering,4.3,Team player
1220.0,Linda Smith,53.0,F,linda.smith@example.com,386-572-7056,"6152 Main St, San Antonio, TX 40122",2023-06-19,,Sales,3.4,
6672.0,Susan Jackson,46.0,F,susan.jackson@example.com,740-683-5480,"4413 Hill St, San Antonio, TX 96482",2024-12-13,130033.0,Finance,4.6,Sometimes late
6578.0,William Williams,41.0,M,william.williams@example.com,440.703.9285,"9824 Lake Dr, Dallas, TX 15562",2025-01-18,35223.0,IT,2.3,Exceeds expectations
5900.0,Mary Rodriguez,58.0,FEMALE,mary.rodriguez@example.com,399.720.8537,"5137 Washington Blvd, San Jose, CA 49008",2025-09-22,136604.0,IT,4.4,Needs improvement
3155.0,Sarah Garcia,22.0,M,sarah.garcia@example.com,(911) 344-9012,"2715 Elm St, San Diego, CA 62445",2022-03-07,91378.0,Sales,3.5,Needs improvement
2511.0,Sarah Moore,59.0,F,sarah.moore@example.com,565-344-2492,"6260 Lake Dr, Dallas, TX 58425",2024-07-11,82754.0,Legal,3.1,Needs improvement
3603.0,Michael Jones,23.0,F,michael.jones@example.com,,"4519 Oak Ave, Houston, TX 71790",2024-10-09,127019.0,,2.5,Good employee
4872.0,Richard Jones,40.0,M,richard.jones@example.com,699.256.6331,"1433 Pine St, Los Angeles, CA 52691",2024-10-18,74766.0,Marketing,2.3,Excellent work
3890.0,David Johnson,29.0,M,david.johnson@example.com,346.608.4119,"666 Pine St, Chicago, IL 57477",2025-01-23,623340.0,Finance,3.4,Sometimes late
5827.0,Charles Martinez,47.0,,charles.martinez@example.com,(315) 583-3346,"7523 Main St, New York, NY 61907",2022-02-04,66768.0,IT,4.2,Good employee
9918.0,James Wilson,38.0,F,james.wilson@example.com,309-814-6922,"3580 Lake Dr, San Antonio, TX 34270",2022-11-14,55685.0,IT,3.6,Average performer
4602.0,Thomas Lopez,56.0,Prefer not to say,thomas.lopez@example.com,(429) 776-3205,"231 Cedar Ln, Philadelphia, PA 38713",2024-10-17,80507.0,Marketing,3.4,Exceeds expectations
178.0,Karen Miller,25.0,M,karen.miller@example.com,,"7631 Oak Ave, Phoenix, AZ 11311",2023-11-20,50062.0,Engineering,3.8,Excellent work
1644.0,Michael Johnson,57.0,F,michael.johnson@example.com,(376) 722-1334,"6542 Park Ave, Chicago, IL 86704",2021-12-30,115752.0,IT,2.7,Needs improvement
9526.0,Sarah Smith,30.0,F,sarah.smith@example.com,754-399-8737,"7704 Washington Blvd, Phoenix, AZ 97318",2022-07-13,137053.0,,4.8,Average performer
3129.0,Michael Smith,25.0,F,michael.smith@example.com,(386) 432-5629,"396 Washington Blvd, San Diego, CA 46184",2021-04-10,,Sales,4.6,Needs improvement
3956.0,William Martinez,66.0,M,william.martinez@example.com,753-703-6763,"93 Hill St, Dallas, TX 23572",2025-04-29,58628.0,Engineering,2.6,Team player
1375.0,Dr. John Williams,56.0,F,john.williams@example.com,245-991-4552,8245 Oak Ave,2023-02-25,119492.0,Marketing,2.4,Needs improvement
1721.0,William Williams,31.0,F,william.williams@example.com,(516) 878-3136,"7139 Lake Dr, San Jose, CA 35831",2022-01-07,146920.0,Engineering,4.9,Potential leader
4699.0,BARBARA THOMAS,31.0,F,barbara.thomas@example.com,345.466.4832,"628 Park Ave, Dallas, TX 89809",2023-07-09,,Legal,2.5,Potential leader
7217.0,David Wilson,44.0,M,david.wilson@example.com,(336) 531-9219,"9245 Washington Blvd, Phoenix, AZ 71762",2023-11-17,114720.0,Marketing,4.0,Team player
2265.0,Charles Moore,54.0,M,charles.moore@example.com,+1 5767659680,"3473 Main St, Philadelphia, PA 24004",2021-09-12,42608.0,Finance,2.2,Excellent work
88.0,Jennifer Rodriguez,19.0,F,jennifer.rodriguez@example.com,(302) 360-5431,"597 Maple Rd, Houston, TX 80860",2022-07-31,146240.0,Sales,3.6,Potential leader
3152.0,John Jones,54.0,M,john.jones@example.com,924.620.4824,"1633 Main St, San Antonio, TX 21447",2024-12-18,44803.0,HR,2.0,Potential leader
3112.0,Elizabeth Wilson,,F,elizabeth.wilson@example.com,876.899.2375,"2123 Lake Dr, Philadelphia, PA 87198",2024-06-06,123244.0,IT,3.1,Exceeds expectations
8905.0,Thomas Rodriguez,30.0,,thomas.rodriguez@example.com,483-547-3474,"4116 Main St, Dallas, TX 71634",2023-10-13,87860.0,Legal,4.4,Exceeds expectations
404.0,David Garcia,43.0,F,david.garcia@example.com,932.455.3145,"5131 Cedar Ln, Phoenix, AZ 61165",2026-02-01,66559.0,Sales,4.0,
3435.0,Mary Williams,27.0,M,,(226) 404-5773,"3210 Pine St, Dallas, TX 35874",2022-02-03,96165.0,Markting,4.5,
8017.0,Jessica Smith,51.0,M,jessica.smith@example.com,(759) 675-9060,"1768 Oak Ave, San Jose, CA 69749",2022-01-28,142434.0,Finance,3.5,Excellent work
6513.0,Jennifer Johnson,48.0,F,jennifer.johnsonexample.com,(772) 995-2321,"2335 Maple Rd, Chicago, IL 33143",2026-02-22,145236.0,HR,3.0,Exceeds expectations
7214.0,Joseph Martinez,18.0,F,joseph.martinez@example.com,(572) 307-2257,"5849 Park Ave, Dallas, TX 25697",2022-06-27,143786.0,IT,2.8,
6902.0,Michael Taylor,28.0,M,michael.taylor@example.com,217.304.8493,"4838 Oak Ave, San Jose, CA 48058",2024-08-17,679420.0,Finance,3.5,"Excellent work <script>alert(""hi"")</script>"
2457.0,Elizabeth Williams,20.0,F,elizabeth.williams@example.com,(408) 946-5785,"2051 Maple Rd, San Antonio, TX 94319",2023-08-27,51646.0,Legal,,Sometimes late
3044.0,Thomas Brown,62.0,M,thomas.brown@example.com,+1 2504932485,"8608 Washington Blvd, Houston, TX 65801",2023-06-30,45108.0,Operations,4.3,Team player
2215.0,thomas johnson,33.0,F,thomas.johnson@example.com,(859) 746-5102,"5925 Elm St, New York, NY 48553",2022-09-13,65868.0,IT,2.1,Average performer
1028.0,David Miller,65.0,M,david.miller@example.com,(979) 308-1156,"5692 Hill St, Los Angeles, CA 28440",2024-08-09,74056.0,HR,3.1,Excellent work
9946.0,Susan Garcia,45.0,F,susan.garcia@example.com,+1 3904061514,"8268 Elm St, Dallas, TX 76174",22.10.2022,-134345.0,Engineering,3.2,
1422.0,Jessica Jackson,41.0,FEMALE,invalid-email,+1 8099679349,"4617 Lake Dr, Philadelphia, PA 77178",2025-03-18,130326.0,Sales,3.3,Needs improvement
2437.0,William Miller,21.0,F,william.miller@example.com,+1 6337409509,"5801 Park Ave, San Diego, CA 50297",2025-04-19,128139.0,Marketing,4.4,Good employee
7261.0,James Gonzalez,61.0,F,james.gonzalez@example.com,331-307-1144,"4997 Park Ave, San Jose, CA 95819",2021-08-03,42423.0,Legal,3.9,Needs improvement
5859.0,Michael Brown,23.0,M,michael.brown@example.com,736.385.5393,"2240 Maple Rd, San Jose, CA 32983",2024-07-16,66464.0,Engineering,4.6,Needs improvement
9316.0,Robert Wilson,18.0,F,robert.wilson@example.com,390.786.7429,"6681 Hill St, San Diego, CA 22839",2021-11-28,148252.0,Legal,3.2,Potential leader
1279.0,Linda Martin,62.0,M,linda.martin@example.com,+1 8097993928,"2558 Hill St, Los Angeles, CA 66331",2022-05-04,109625.0,Finance,3.3,Team player
9570.0,Dr. David Anderson,62.0,M,david.anderson@example.com,(756) 907-5990,"2983 Hill St, Dallas, TX 73215",16.06.2022,57239.0,Engineering,3.0,Good employee
2761.0,Jessica Martinez,42.0,M,jessica.martinez@example.com,350-970-9907,"7624 Washington Blvd, Los Angeles, CA 23987",2023-01-06,112996.0,Legal,4.3,Average performer
5184.0,John Moore,31.0,F,john.moore@example.com,(873) 845-8001,"3974 Oak Ave, San Diego, CA 50229",2025-12-25,94582.0,IT,3.8,
5351.0,James Johnson,150.0,M,james.johnson@example.com,(594) 757-3241,"8176 Maple Rd, Chicago, IL 41045",21-08-2023,63768.0,Engineering,3.3,Exceeds expectations
6965.0,Sarah Gonzalez,38.0,M,sarah.gonzalez@example.com,(570) 857-3330,"7137 Cedar Ln, New York, NY 81222",2022-07-05,112454.0,Engineering,2.9,Average performer
1979.0,William Lopez,18.0,M,william.lopez@example.com,(413) 720-6961,"3838 Oak Ave, Chicago, IL 74797",2024-05-02,117632.0,HR,4.9,Potential leader
1062.0,Robert Hernandez,43.0,F,,+1 5132944332,"2054 Cedar Ln, Chicago, IL 31571",2025-05-14,125597.0,Marketing,4.7,
1426.0,Patricia Jackson,66.0,,patricia.jackson@example.com,795-865-4401,"2875 Pine St, Houston, TX 71012",2021-08-13,36027.0,Engineering,3.9,Average performer
6561.0,Michael Garcia,26.0,M,michael.garcia@example.com,470.665.5868,"2442 Park Ave, Los Angeles, CA 44171",2021-05-13,89676.0,HR,4.1,Exceeds expectations
7531.0,David Moore,62.0,F,david.moore@example.com,597-970-6260,"5284 Hill St, Los Angeles, CA 65630",2025-06-29,101314.0,Legal,4.4,Needs improvement
9122.0,William Garcia,64.0,M,william.garcia@example.com,831-648-7821,"1651 Hill St, San Antonio, TX 50709",2024-01-02,138144.0,Engineering,4.4,Good employee
1503.0,Elizabeth Brown,64.0,M,elizabeth.brown@example.com,+1 8448412683,"2031 Lake Dr, San Diego, CA 46206",2022-07-18,100513.0,Marketing,,Excellent work
8784.0,James Taylor,18.0,F,james.taylor@example.com,789.588.6281,"1495 Cedar Ln, Los Angeles, CA 94673",2021-06-13,1439970.0,Operations,3.8,Needs improvement
7434.0,Jennifer Davis,24.0,F,jennifer.davis@example.com,411-428-4591,"5780 Main St, Houston, TX 98841",2022-11-04,142981.0,HR,3.4,Average performer
3596.0,Barbara Johnson,28.0,F,barbara.johnson@example.com,(340) 367-5244,"1574 Park Ave, San Jose, CA 69621",2025-02-20,66167.0,Engineering,4.7,
6322.0,Joseph Davis,53.0,F,joseph.davis@example.com,212-420-1669,"8220 Maple Rd, New York, NY 88142",2022-02-17,33447.0,Engineering,2.8,Needs improvement
7464.0,Jessica Wilson,53.0,M,jessica.wilson@example.com,556.250.1819,"1280 Cedar Ln, Chicago, IL 32650",1978-01-01,42655.0,Sales,,Excellent work
679.0,Sarah Hernandez,29.0,F,sarah.hernandez@example.com,719-323-5638,"3088 Washington Blvd, San Jose, CA 52075",2022-11-29,135652.0,HR,3.3,Average performer
3935.0,Elizabeth Taylor,32.0,F,elizabeth.taylor@example.com,459.355.7771,"2012 Park Ave, San Jose, CA 83880",2023-10-26,91502.0,IT,3.0,Good employee
3140.0,David Thomas,30.0,F,david.thomas@example.com,(294) 975-9025,"5226 Lake Dr, Dallas, TX 88620",2022-06-03,80630.0,Marketing,2.7,Sometimes late
9346.0,Charles Martin,18.0,M,charles.martin@example.com,+1 8689375244,"7755 Main St, Chicago, IL 26769",2025-03-24,95249.0,HR,2.3,Sometimes late
9234.0,John Martin,50.0,F,john.martin@example.com,+1 6713797638,"4729 Park Ave, Phoenix, AZ 44774",2022-11-17,61718.0,Legal,4.2,Good employee
103.0,Mary Hernandez,51.0,M,mary.hernandez@example.com,+1 9776683252,"7434 Pine St, Chicago, IL 77268",1980-01-01,88080.0,IT,,Excellent work
958.0,David Lopez,,M,david.lopez@example.com,471.905.2659,"578 Hill St, Philadelphia, PA 78478",2022-03-13,141992.0,Sales,2.0,Average performer
9178.0,Karen Martinez,26.0,F,karen.martinez@example.com,+1 7936637945,"1211 Cedar Ln, Phoenix, AZ 66335",2021-09-24,45582.0,Sales,4.8,Potential leader
8964.0,william garcia,22.0,F,william.garcia@example.com,(675) 848-8682,"8485 Park Ave, San Diego, CA 47345",2021-08-19,95642.0,Marketing,4.1,Excellent work
8276.0,John Taylor,47.0,M,john.taylor@example.com,470-657-8511,"2165 Cedar Ln, San Diego, CA 14673",2024-10-04,144176.0,IT,2.5,
7564.0,Jessica Moore,70.0,M,jessica.moore@example.com,219.209.2621,"7714 Main St, New York, NY 63214",1961-01-01,96839.0,Operations,4.4,Sometimes late
2996.0,Elizabeth Anderson,,M,elizabeth.anderson@example.com,391-331-7577,"1420 Main St, Philadelphia, PA 62106","Jul 04, 2022",121421.0,Legal,4.8,Excellent work
2689.0,Jessica Anderson,18.0,F,,293.671.6192,"8243 Maple Rd, New York, NY 54471",2022-03-06,47443.0,IT,5.0,Good employee
4641.0,Elizabeth Garcia,51.0,M,elizabeth.garcia@example.com,996-351-5591,"1950 Hill St, New York, NY 59734",2022-07-08,96596.0,Marketing,4.3,Good employee
,James Hernandez,34.0,F,james.hernandez@example.com,952-330-3606,"7587 Lake Dr, San Diego, CA 30630",2025-05-08,79313.0,Marketing,2.9,Team player
7609.0,Jennifer Wilson,22.0,F,jennifer.wilson@example.com,377.988.5642,"4975 Elm St, Philadelphia, PA 63203",2025-05-27,75139.0,Sales,4.4,
6214.0,Richard Lopez,23.0,F,richard.lopez@example.com,209-334-7599,"5183 Washington Blvd, Dallas, TX 61677",2022-06-01,105889.0,Operations,2.0,Good employee
3128.0,Barbara Moore,67.0,M,barbara.moore@example.com,999-334-6119,"9092 Park Ave, San Diego, CA 90580",2021-04-01,91252.0,IT,2.7,Excellent work
9544.0,Sarah Gonzalez,41.0,M,,781-474-9748,"8275 Main St, Phoenix, AZ 89918",2023-09-11,65423.0,HR,3.5,Potential leader
5493.0,Elizabeth Lopez,21.0,M,elizabeth.lopez@example.com,(834) 908-3609,"3960 Elm St, Houston, TX 38446",2022-09-23,55762.0,Finance,3.4,
419.0,Charles Wilson,34.0,M,charles.wilson@example.com,272-838-2263,"3518 Hill St, Philadelphia, PA 75636",2025-10-16,34075.0,HR,4.9,Team player
6815.0,James Anderson,69.0,M,james.anderson@example.com,722-906-4616,"4603 Pine St, San Antonio, TX 89673",2023-07-29,147751.0,Marketing,3.5,Good employee
4666.0,Linda Johnson,58.0,FEMALE,linda.johnson@example.com,+1 5774279358,"4922 Pine St, San Diego, CA 86710",2025-03-01,85125.0,Engineering,2.1,Sometimes late
3318.0,Karen Williams,70.0,F,karen.williams@example.com,(484) 522-5604,"274 Park Ave, Los Angeles, CA 51308",2023-12-10,91481.0,Operations,4.8,Excellent work
1948.0,Karen Thomas,36.0,F,karen.thomas@example.com,+1 7778384015,"6435 Elm St, New York, NY 76732",2021-12-18,56498.0,IT,2.5,Good employee
4041.0,Charles Davis,0.0,F,charles.davis@example.com,+1 9996738104,"7746 Park Ave, New York, NY 39013",2024-11-14,109500.0,IT,2.9,Team player
2300.0,Karen Davis,0.0,F,karen.davis@example.com,433-632-3721,"930 Oak Ave, Los Angeles, CA 48734",2024-09-17,103061.0,Legal,3.2,Sometimes late
9489.0,PATRICIA TAYLOR,54.0,M,patricia.taylor@example.com,915-894-9327,"6640 Main St, Los Angeles, CA 15306",2021-05-03,118233.0,Legal,2.4,Excellent work
4618.0,Karen Hernandez,57.0,M,karen.hernandez@example.com,(522) 247-4054,"8108 Washington Blvd, Philadelphia, PA 57137",2025-07-24,117377.0,Marketing,3.9,Exceeds expectations
209.0,Linda Miller,,M,linda.miller@example.com,+1 5954547336,"2716 Maple Rd, Houston, TX 22330",2022-12-17,105227.0,Finance,2.1,Good employee
3397.0,Patricia Garcia,34.0,F,patricia.garcia@example.com,914-229-2312,"9985 Maple Rd, Phoenix, AZ 29274",2023-10-06,46940.0,Operations,4.7,Potential leader
3633.0,Elizabeth Miller,60.0,M,elizabeth.miller@example.com,(263) 509-9853,"1905 Hill St, San Jose, CA 64996",2022-11-26,102641.0,Legal,4.4,Sometimes late
8996.0,Richard Thomas,62.0,M,richard.thomas@example.com,760.840.2777,"7131 Oak Ave, San Antonio, TX 23868",2022-11-18,121516.0,Engineering,2.2,Good employee
529.0,Mary Martin,67.0,F,mary.martin@example.com,+1 9079424043,"8339 Pine St, San Jose, CA 10728",2025-07-12,83589.0,Sales,2.9,Excellent work
1234.0,Karen Johnson,27.0,M,karen.johnson@example.com,374-409-2349,"9380 Hill St, New York, NY 10611",2025-08-03,111618.0,Legal,2.9,Sometimes late
780.0,Joseph Jackson,38.0,M,joseph.jackson@example.com,784-599-4694,"7494 Washington Blvd, San Jose, CA 25831",2025-01-02,138400.0,Finance,3.7,Potential leader
723.0,Linda Gonzalez,64.0,F,linda.gonzalez@example.com,213-497-6444,"5394 Main St, Houston, TX 42047",2024-11-05,106422.0,IT,3.0,Sometimes late
8010.0,David Jackson,29.0,M,david.jackson@example.com,+1 2235797476,"6995 Washington Blvd, San Jose, CA 62555",2021-10-01,147992.0,Marketing,3.2,Good employee
8019.0,Patricia Gonzalez,29.0,M,patricia.gonzalez@example.com,459-335-5338,"9333 Elm St, San Jose, CA 72117",2024-01-21,147939.0,IT,4.2,Average performer
1861.0,Susan Thomas,28.0,F,susan.thomas@example.com,+1 9082784642,"1496 Pine St, Dallas, TX 67414",2021-11-14,124316.0,Marketing,4.9,Team player
8646.0,Charles Martinez,21.0,F,charles.martinez@example.com,(721) 871-8029,"6957 Elm St, San Diego, CA 39030",,102961.0,Engineering,3.1,
7802.0,Michael Martin,27.0,M,michael.martin@example.com,+1 8033559590,"1105 Lake Dr, San Diego, CA 25020",2022-08-13,136343.0,Operations,2.3,Needs improvement
4100.0,William Taylor,50.0,F,william.taylor@example.com,912-482-5784,"7589 Elm St, San Antonio, TX 49099",2026-02-08,133954.0,Marketing,2.7,Sometimes late
2890.0,Mary Martinez,36.0,M,mary.martinez@example.com,(596) 694-6650,"2772 Main St, San Antonio, TX 23356",2022-10-31,101362.0,Sales,2.6,
1993.0,Linda Davis,62.0,M,linda.davis@example.com,,"3593 Main St, San Antonio, TX 10463",2023-03-16,121295.0,Legal,4.6,
2333.0,Mary Williams,59.0,M,mary.williams@example.com,392-521-8432,"6907 Main St, Chicago, IL 21945",2022-02-13,37716.0,Operations,4.6,Excellent work
5419.0,William Jones,53.0,F,william.jones@example.com,226-312-4719,"821 Lake Dr, Houston, TX 78421",2025-08-12,105736.0,Legal,3.2,Good employee
7632.0,Robert Martin,55.0,F,robert..martin@example..com,+1 4066525284,"8041 Elm St, Los Angeles, CA 38526",2022-05-27,95160.0,HR,4.2,Exceeds expectations
7933.0,Michael Garcia,66.0,M,michael..garcia@example..com,(457) 345-5144,"932 Maple Rd, Phoenix, AZ 99486",2025-11-04,103757.0,IT,2.8,Good employee
7190.0,Mary Wilson,57.0,F,mary.wilson@example.com,+1 8736468124,"4053 Park Ave, Dallas, TX 53883",2025-09-09,121067.0,Engineering,2.7,Good employee
5382.0,Joseph Brown,52.0,M,joseph.brown@example.com,(350) 550-5274,"189 Pine St, Philadelphia, PA 93562",2025-06-23,79540.0,Sales,3.4,Team player
2472.0,Thomas Taylor,30.0,Non-binary,thomas.taylor@example.com,637-510-8804,"2339 Park Ave, Chicago, IL 20596",2025-07-12,,Operations,4.5,Sometimes late
5322.0,Karen Jones,55.0,M,karen.jones@example.com,(676) 485-1489,"6699 Washington Blvd, Phoenix, AZ 85691",1976-01-01,,Market,2.9,Potential leader
7285.0,Michael Lopez,-5.0,F,michael.lopez@example.com,248.989.7595,"6457 Maple Rd, Los Angeles, CA 62412",2023-03-02,62277.0,Finance,3.7,Team player
9717.0,James Moore,55.0,M,james.moore@example.com,313.362.1271,"8154 Main St, Houston, TX 26803",2024-11-24,,Sales,4.6,Excellent work
4956.0,Susan Davis,34.0,F,susan.davis@example.com,229-902-4306,"1996 Hill St, Los Angeles, CA 85838",2024-11-18,36455.0,Finance,3.6,Sometimes late
1397.0,Thomas Garcia,67.0,F,thomas.garcia@example.com,+1 8895617093,"6498 Pine St, Chicago, IL 21647",2024-10-31,111530.0,Sales,,Average performer
1490.0,Michael Anderson,18.0,F,michael.anderson@example.com,324-464-5500,"419 Elm St, Chicago, IL 86096",2025-11-05,89995.0,Sales,4.1,
5606.0,Jennifer Taylor,19.0,F,jennifer.taylor@example.com,610-701-4179,"4000 Washington Blvd, Los Angeles, CA 32675",2021-12-03,90992.0,HR,3.1,Excellent work
2885.0,Mary Hernandez,,M,mary.hernandez@example.com,+1 7312303741,"5159 Washington Blvd, Philadelphia, PA 55450",2023-11-01,60845.0,HR,3.7,Average performer
9138.0,LINDA GONZALEZ,62.0,M,linda.gonzalez@example.com,(765) 876-4872,"6001 Elm St, San Jose, CA 90716",2024-12-03,72642.0,HR,2.8,Average performer
1043.0,William Lopez,99.5,Non-binary,william.lopez@example.com,612-597-3660,"9882 Oak Ave, San Diego, CA 23796",2022-10-09,144798.0,IT,2.9,
7221.0,Sarah Williams,47.0,F,sarah.williams@example.com,+1 4029462267,"8324 Hill St, Houston, TX 69398",2022-01-26,111842.0,Legal,4.5,Exceeds expectations
9434.0,Richard Taylor,65.0,M,richard.taylor@example.com,587.287.7309,"189 Hill St, Phoenix, AZ 99188",2025-09-22,58897.0,HR,3.2,Needs improvement
8225.0,Linda Jackson,34.0,M,linda.jackson@example.com,+1 8885233393,"7970 Pine St, San Diego, CA 81081",2025-04-25,53075.0,Sales,3.6,Exceeds expectations
258.0,Linda Thomas,67.0,F,linda.thomas@example.com,+1 9698536051,"6803 Washington Blvd, Chicago, IL 27810",2023-07-31,,HR,2.4,Team player
7681.0,James Johnson,23.0,M,james.johnson@example.com,+1 8182632840,"7498 Park Ave, San Antonio, TX 90585",2023-09-12,128096.0,Operations,2.5,Average performer
8833.0,Charles Williams,21.0,F,charles..williams@example..com,488.515.2610,"7938 Pine St, Chicago, IL 22702",2025-12-07,130126.0,Operations,4.5,Excellent work
8210.0,David Moore,48.0,F,david.moore@example.com,230.815.8881,"3317 Lake Dr, Phoenix, AZ 51377",2023-12-14,64119.0,HR,4.9,Sometimes late
2836.0,Richard Miller,62.0,FEMALE,richard.miller@example.com,+1 9003612580,"3056 Elm St, Philadelphia, PA 66480",04/26/2023,136660.0,Sales,2.4,Needs improvement
5267.0,Elizabeth Thomas,19.0,F,elizabeth.thomas@example.com,+1 5379882065,"6100 Cedar Ln, New York, NY 88652",04/26/2021,81441.0,Engineering,4.7,Average performer
2090.0,Jennifer Brown,21.0,F,jennifer.brown@example.com,(341) 528-1461,"8746 Oak Ave, San Jose, CA 42704",2020-02-30,100343.0,IT,4.2,Exceeds expectations
8118.0,David Miller,32.0,F,david.miller@example.com,(987) 510-8725,"2363 Hill St, San Jose, CA 39474",2023-04-06,93094.0,Legal,2.6,
504.0,Joseph Moore,49.0,M,joseph.moore@example.com,(843) 432-2767,"3144 Cedar Ln, Houston, TX 22488",2024-01-04,,Engineering,3.6,Exceeds expectations
4166.0,Thomas Hernandez,24.0,M,thomas.hernandez@example.com,+1 3772256566,"8536 Oak Ave, San Antonio, TX 21854",2023-10-08,84375.0,Finance,3.2,Potential leader
9036.0,Joseph Moore,31.0,M,joseph.moore@example.com,(398) 825-7821,"7318 Pine St, New York, NY 90258",29-10-2025,44632.0,Operations,3.4,Sometimes late
1346.0,Michael Jackson,34.0,F,michael.jackson@example.com,(372) 272-7096,,2022-01-06,146128.0,Legal,4.5,Excellent work
5946.0,Jessica Taylor,61.0,F,jessica.taylor@example.com,929-310-7145,"8515 Maple Rd, San Diego, CA 77254",2023-08-09,100551.0,Engineering,2.4,
5332.0,Patricia Jones,57.0,FEMALE,patricia.jones@example.com,279-523-7653,"3756 Pine St, San Jose, CA 90431",,109743.0,Marketing,3.3,Exceeds expectations
2249.0,William Jones,47.0,M,william.jones@example.com,N/A,"7349 Main St, Houston, TX 17417",2025-11-03,91031.0,Operations,4.0,
5262.0,JESSICA GONZALEZ,42.0,F,jessica.gonzalez@example.com,(576) 879-8807,"3894 Elm St, Dallas, TX 23203",2024-02-11,89059.0,IT,2.1,Exceeds expectations
373.0,Jessica Anderson,43.0,FEMALE,jessica.anderson@example.com,+1 9439023160,"8133 Cedar Ln, Philadelphia, PA 82811",2025-05-30,118779.0,IT,2.0,Excellent work
8662.0,Robert Wilson,67.0,M,robert.wilson@example.com,347-413-5852,"4604 Washington Blvd, Philadelphia, PA 83121",04/11/2025,99095.0,Engineering,2.2,Potential leader
7276.0,James Moore,45.0,M,james.moore@example.com,504-969-4940,"482 Washington Blvd, Chicago, IL 52815",2022-04-12,65713.0,Engineering,3.1,Potential leader
