id,full_name,age,gender,email,phone,address,join_date,salary,department,rating,comments
2632,John Gonzalez,42,Male,john.gonzalez@example.com,98XXXXXXXX,"3950 Cedar Ln, Phoenix, AZ 30684",6/7/2022,64801,Finance,2.4,Exceeds expectations
2633,Barbara Williams,46,Female,barbara.williams@example.com,98XXXXXXXX,"5417 Park Ave, Dallas, TX 93655",10/29/2021,103534,Operations,3.6,Average performer
2634,Robert Jackson,43,Male,robert.jackson@example.com,8602777851,"4998 Hill St, Houston, TX 80567",9/29/2022,143360,Sales,3.3,Sometimes late
2635,Jessica Thomas,62,Male,jessica.thomas@example.com,98XXXXXXXX,"9888 Oak Ave, San Diego, CA 67528",2/2/2022,95382,Operations,3.3,Sometimes late
2636,elizabeth garcia,27,Female,elizabeth.garcia@example.com,5684476663,"9376 Main St, Phoenix, AZ 34305",2/25/2026,59789,HR,4.9,Sometimes late
2637,Linda Jones,36,Female,linda.jones@example.com,98XXXXXXXX,"12 Lake Dr, Los Angeles, CA 14250",9/2/2024,127150,Sales,2.2,Average performer
2638,Sarah Miller,43,Male,sarah.miller@example.com,98XXXXXXXX,"3801 Oak Ave, San Antonio, TX 62478",11/19/2021,56001,Operations,4.6,Needs improvement
2639,thomas jones,43,Female,thomas.jones@example.com,8462247271,"5548 Cedar Ln, San Antonio, TX 73049",6/17/2021,125623,Sales,3.5,Excellent work
2640,Michael Anderson,42,Male,michael.anderson@example.com,8843519310,"8285 Pine St, Los Angeles, CA 41673",8/25/2025,50475,Sales,3.8,Average performer
2641,Patricia Moore,64,Male,patricia.moore@example.com,8533066516,"5689 Main St, San Antonio, TX 55117",6/11/2021,138891,Finance,3.9,Exceeds expectations
2642,John Williams,22,Female,john.williams@example.com,8626519972,"4655 Oak Ave, New York, NY 42717",2/3/2024,135095,Finance,2.1,Exceeds expectations
2643,Richard Taylor,33,Female,richard.taylor@example.com,98XXXXXXXX,"7373 Park Ave, San Jose, CA 35358",3/30/2025,38795,Sales,4.2,Average performer
2644,Jennifer Brown,62,Male,jennifer.brown@example.com,2173548852,"7733 Main St, Phoenix, AZ 16934",11/23/2021,77880,Operations,2.2,Exceeds expectations
2645,Charles Lopez,66,Male,charles.lopez@example.com,98XXXXXXXX,"455 Main St, New York, NY 69231",10/11/2021,129981,Operations,3.1,Team player
2645,Jessica Jackson,26,Male,jessica.jackson@example.com,8035666286,"7315 Maple Rd, San Antonio, TX 12592",9/1/2024,52630,Sales,2.6,Good employee
2646,Linda Jones,24,Male,linda.jones@example.com,6032463739,"1855 Maple Rd, New York, NY 32963",10/1/2021,135105,IT,3.1,Needs improvement
2647,Karen Rodriguez,57,Female,karen.rodriguez@example.com,5573937417,"8547 Maple Rd, Philadelphia, PA 79753",12/16/2025,106546,Sales,2.9,Sometimes late
2648,Thomas Davis,31,Female,thomas.davis@example.com,4638191129,"6915 Lake Dr, Houston, TX 55326",3/25/2025,85403,Marketing,4.3,Needs improvement
2649,Richard Thomas,62,Female,richard.thomas@example.com,3304271284,"3253 Maple Rd, San Antonio, TX 82700",10/29/2025,85050,IT,2.8,Sometimes late
2650,Susan Smith,27,Male,susan.smith@example.com,3815206188,"1756 Elm St, San Diego, CA 61853",9/4/2023,106850,Engineering,3,Team player
2651,Sarah Miller,43,Male,sarah.miller@example.com,98XXXXXXXX,"4895 Cedar Ln, Chicago, IL 68393",4/12/2024,129610,Finance,2.4,"Team player <script>alert(""hi"")</script>"
2652,Sarah Martin,43,Female,sarah.martin@example.com,5673277149,"9750 Park Ave, New York, NY 65128",12/15/2022,124781,HR,2.8,Potential leader
2653,richard gonzalez,39,Female,richard.gonzalez@example.com,9276261513,"4253 Washington Blvd, San Jose, CA 42747",7/11/2022,60966,Finance,4.2,Average performer
2654,Barbara Brown,44,Male,barbara.brown@example.com,5473005241,"5250 Washington Blvd, Chicago, IL 67945",9/15/2023,94625,HR,4.6,Sometimes late
2655,Susan Wilson,67,Male,susan.wilson@example.com,98XXXXXXXX,"1124 Washington Blvd, Philadelphia, PA 13261",10/4/2023,53291,Marketing,3.5,Good employee
2656,Thomas Taylor,49,Female,thomas.taylor@example.com,4226392440,"749 Washington Blvd, Houston, TX 77816",11/30/2022,127873,Legal,3.5,Excellent work
2657,Joseph Lopez,64,Male,joseph.lopez@example.com,6445931410,"1381 Maple Rd, Philadelphia, PA 43246",9/27/2022,57307,Finance,2.9,Good employee
2658,Elizabeth Brown,68,Female,elizabeth.brown@example.com,98XXXXXXXX,"3261 Hill St, San Diego, CA 25538",5/3/2021,34906,Legal,3.4,Potential leader
2659,Richard Rodriguez,50,Female,richard.rodriguez@example.com,2209559734,4379 Park Ave,11/3/2024,140152,IT,2.8,Good employee
2660,Michael Smith,18,Male,michael.smith@example.com,5439264770,"612 Park Ave, San Diego, CA 76023",9/14/2024,146041,HR,4.7,Exceeds expectations
2661,William Moore,30,Male,william.moore@example.com,98XXXXXXXX,"646 Maple Rd, San Antonio, TX 38364",8/11/2021,116207,Finance,3.5,Needs improvement
2662,Richard Johnson,31,Female,richard.johnson@example.com,6198095368,"554 Pine St, Houston, TX 79768",8/23/2022,75652,HR,3.7,Exceeds expectations
2663,Robert Hernandez,69,Female,robert.hernandez@example.com,98XXXXXXXX,"2532 Washington Blvd, Phoenix, AZ 46376",1/5/2026,107226,Operations,2.4,Good employee
2664,Jennifer Thomas,70,Male,jennifer.thomas@example.com,2916655115,"5468 Lake Dr, San Diego, CA 56070",8/21/2025,95382,Legal,4.7,Sometimes late
2665,Patricia Moore,56,Female,patricia.moore@example.com,5624432493,"6903 Park Ave, Los Angeles, CA 12468",1/12/2026,102165,Engineering,4.3,Exceeds expectations
2666,Richard Thomas,64,Female,richard.thomas@example.com,7839875091,"4510 Main St, Dallas, TX 62743",1/2/2026,124406,Marketing,4.5,Team player
2667,Elizabeth Hernandez,47,Female,elizabeth.hernandez@example.com,6625435241,"9610 Lake Dr, Phoenix, AZ 66257",7/24/2025,101834,Legal,3.3,Good employee
2667,Karen Rodriguez,50,Female,karen.rodriguez@example.com,2886038049,"839 Lake Dr, Philadelphia, PA 99029",12/11/2021,63176,Marketing,3.9,Potential leader
2668,Jessica Thomas,44,Male,jessica.thomas@example.com,6823264651,"1413 Maple Rd, San Antonio, TX 54647",7/9/2021,128422,IT,2.2,Sometimes late
2669,Michael Martinez,36,Female,michael.martinez@example.com,98XXXXXXXX,"3943 Pine St, San Antonio, TX 94406",4/12/2025,147088,Finance,3.4,Sometimes late
2670,Barbara Garcia,62,Female,barbara.garcia@example.com,9329853120,"6200 Pine St, Chicago, IL 55398",6/24/2022,98267,Finance,2.6,Team player
2671,David Miller,65,Male,david.miller@example.com,98XXXXXXXX,"6151 Main St, San Jose, CA 36671",1/17/2024,77815,Sales,3.1,Team player
2672,Elizabeth Williams,28,Female,elizabeth.williams@example.com,8112155730,"7084 Pine St, Los Angeles, CA 11018",7/17/2023,135970,Operations,2.9,Good employee
2673,Michael Williams,45,Male,michael.williams@example.com,4626461404,"3698 Oak Ave, San Diego, CA 61585",7/7/2021,88391,Marketing,4,Needs improvement
2674,Joseph Anderson,43,Male,joseph..anderson@example..com,7689091463,"5932 Hill St, Philadelphia, PA 62837",8/20/2024,33966,Finance,3.1,Exceeds expectations
2675,Barbara Jackson,51,Male,barbara.jackson@example.com,6058583730,"9603 Washington Blvd, Chicago, IL 96969",10/3/2023,58579,Marketing,4.5,Excellent work
2676,David Moore,33,Male,david.moore@example.com,98XXXXXXXX,"2848 Maple Rd, Dallas, TX 76659",12/1/2023,98286,Sales,2.3,Good employee
2677,Charles Jones,34,Female,charles.jones@example.com,98XXXXXXXX,"3577 Lake Dr, San Antonio, TX 36545",6/5/2021,34586,Marketing,2.5,Good employee
2678,Linda Miller,59,Male,linda.miller@example.com,2318357115,"5313 Washington Blvd, San Diego, CA 26481",7/30/2025,144128,IT,3.5,Good employee
2679,David Anderson,32,Female,david.anderson@example.com,98XXXXXXXX,"43 Washington Blvd, Phoenix, AZ 64320",6/4/2023,37678,Operations,2.6,Potential leader
2680,Karen Anderson,38,Male,karen.anderson@example.com,6437731869,"6375 Maple Rd, Houston, TX 67308",6/14/2025,143330,IT,3.5,Exceeds expectations
2681,William Gonzalez,26,Male,william.gonzalez@example.com,8434669836,"1124 Washington Blvd, Philadelphia, PA 13261",3/6/2026,124883,Operations,3.8,Potential leader
2682,Thomas Wilson,52,Male,thomas.wilson@example.com,3693169369,"6189 Pine St, Philadelphia, PA 23497",10/18/2022,38834,IT,2.9,Good employee
2683,Sarah Rodriguez,66,Male,sarah.rodriguez@example.com,6838685325,"2306 Elm St, San Antonio, TX 26501",7/23/2023,95841,Marketing,2.7,Exceeds expectations
2684,Sarah Miller,54,Female,sarah.miller@example.com,5617176235,"5279 Main St, San Antonio, TX 75565",9/5/2023,31426,Engineering,4.5,Team player
2685,Mary Johnson,43,Male,mary.johnson@example.com,7723241947,"7430 Lake Dr, Dallas, TX 88581",4/13/2025,142684,Marketing,3.9,Sometimes late
2685,Mary Johnson,68,Male,mary.johnson@example.com,6586156723,"7770 Maple Rd, Philadelphia, PA 97446",4/25/2022,40055,Engineering,3.6,Average performer
2686,Charles Rodriguez,65,Male,charles.rodriguez@example.com,6657145296,"9373 Pine St, Chicago, IL 62802",9/2/2023,89800,IT,4.1,Good employee
2687,Susan Thomas,54,Male,susan.thomas@example.com,8709994769,"4953 Elm St, San Diego, CA 40817",10/1/2021,75787,Legal,3.4,Exceeds expectations
2688,Sarah Rodriguez,60,Male,sarah.rodriguez@example.com,98XXXXXXXX,"4986 Main St, Philadelphia, PA 60013",7/21/2022,95382,IT,5,Good employee
2689,Joseph Jones,57,Male,joseph.jones@example.com,98XXXXXXXX,"5520 Cedar Ln, Philadelphia, PA 23127",12/16/2023,30936,Legal,2.2,Sometimes late
2690,Richard Miller,70,Female,richard.miller@example.com,9799869712,"4385 Park Ave, Chicago, IL 97356",9/8/2022,95382,Legal,5,Exceeds expectations
2691,David Taylor,55,Female,david.taylor@example.com,2884668432,"5739 Maple Rd, Houston, TX 43374",1/2/2026,95382,HR,4.5,Needs improvement
2692,Charles Hernandez,31,Male,charles.hernandez@example.com,98XXXXXXXX,"487 Elm St, San Diego, CA 64725",1/24/2025,68455,Marketing,3.8,Exceeds expectations
2693,  Elizabeth Jackson  ,43,Male,elizabeth.jackson@example.com,3518229277,"2189 Elm St, New York, NY 34191",8/22/2024,56780,IT,4.6,Exceeds expectations
2694,Michael Jones,62,Female,michael.jones@example.com,9034911087,"3127 Washington Blvd, Dallas, TX 37888",6/28/2023,97741,Legal,2.2,Excellent work
2695,Thomas Hernandez,38,Female,thomas.hernandez@example.com,5202983019,"4891 Oak Ave, Houston, TX 72250",5/14/2021,76953,Engineering,4.7,Average performer
2696,David Smith,69,Female,david.smith@example.com,98XXXXXXXX,"2747 Oak Ave, San Antonio, TX 82832",12/5/2023,98363,Legal,4.7,Good employee
2697,Joseph Wilson,56,Female,joseph.wilson@example.com,9923155897,"4988 Elm St, San Antonio, TX 88921",4/26/2024,144626,Marketing,4,Exceeds expectations
2698,Susan Lopez,55,Female,susan.lopez@example.com,98XXXXXXXX,"7973 Lake Dr, San Antonio, TX 11196",2/2/2022,46529,Finance,3.8,Average performer
2699,William Hernandez,38,Female,william.hernandez@example.com,3577231397,"4483 Cedar Ln, Chicago, IL 80830",3/20/2024,81498,Engineering,4.7,Exceeds expectations
2700,Jessica Lopez,48,Female,jessica.lopez@example.com,4543745232,"9709 Maple Rd, San Jose, CA 59888",8/26/2023,52120,Marketing,3.9,Potential leader
2701,Sarah Taylor,54,Female,sarah.taylor@example.com,4386005243,"5838 Main St, Dallas, TX 87885",10/27/2022,73803,Marketing,2.4,Needs improvement
2702,Patricia Williams,26,Female,patricia.williams@example.com,98XXXXXXXX,"4036 Elm St, San Jose, CA 42834",11/30/2024,31414,HR,3.2,Needs improvement
2703,Elizabeth Brown,27,Female,elizabeth.brown@example.com,4455788320,"3073 Hill St, New York, NY 34677",10/1/2021,121911,Finance,4,Team player
2704,Joseph Hernandez,58,Female,joseph.hernandez@example.com,9178189883,"1340 Oak Ave, Los Angeles, CA 36596",7/31/2025,144481,IT,4.6,Potential leader
2705,Elizabeth Gonzalez,61,Male,elizabeth.gonzalez@example.com,5995958102,"7629 Elm St, Chicago, IL 85547",2/16/2023,85961,Engineering,3.2,"Needs improvement <script>alert(""hi"")</script>"
2706,Karen Jones,24,Male,karen.jones@example.com,98XXXXXXXX,"6916 Lake Dr, Philadelphia, PA 36860",1/19/2024,583930,Engineering,3.4,Average performer
2707,Karen Johnson,39,Male,karen.johnson@example.com,98XXXXXXXX,"8751 Washington Blvd, San Diego, CA 48925",10/1/2021,72632,Marketing,3.5,Sometimes late
2708,robert martinez,33,Female,missing@example.com,3035935625,"7017 Oak Ave, Los Angeles, CA 74656",12/27/2021,59998,IT,4.9,Exceeds expectations
2709,Joseph Smith,26,Female,joseph.smith@example.com,5016265832,"3999 Hill St, San Diego, CA 34028",1/15/2022,115046,Sales,3.5,Sometimes late
2710,Jessica Davis,51,Male,jessica.davis@example.com,3255142186,"9844 Park Ave, Los Angeles, CA 24159",9/10/2021,66400,Operations,2.4,Average performer
2711,Jennifer Davis,38,Female,jennifer.davis@example.com,98XXXXXXXX,"3352 Elm St, Houston, TX 81956",11/11/2025,86392,Sales,3.1,Exceeds expectations
2712,Barbara Brown,51,Female,barbara.brown@example.com,8319367044,"3099 Pine St, Los Angeles, CA 72673",8/19/2021,53211,Legal,3.6,Needs improvement
2713,Thomas Martinez,54,Male,thomas.martinez@example.com,98XXXXXXXX,"3722 Washington Blvd, Chicago, IL 83236",3/31/2025,94656,Marketing,3.9,Average performer
2714,Susan Martin,23,Female,susan.martin@example.com,9606947514,"8850 Park Ave, San Antonio, TX 93577",8/30/2021,68509,HR,3.7,Exceeds expectations
2715,Patricia Wilson,53,Female,patricia.wilson@example.com,98XXXXXXXX,"7877 Cedar Ln, Houston, TX 80458",10/14/2021,57350,Engineering,4.9,Exceeds expectations
2716,Mary Martinez,67,Male,mary.martinez@example.com,98XXXXXXXX,"8880 Maple Rd, Dallas, TX 40842",12/14/2021,76090,Sales,2.4,Potential leader
2717,Joseph Gonzalez,21,Male,joseph.gonzalez@example.com,7397519027,"1361 Pine St, Los Angeles, CA 94182",5/12/2022,96993,Operations,2.9,Average performer
2718,Charles Jones,56,Female,charles.jones@example.com,8435427940,"6747 Pine St, Houston, TX 76811",6/12/2021,84448,Operations,3.3,Excellent work
2719,Joseph Thomas,35,Female,joseph.thomas@example.com,4867229692,"2580 Oak Ave, Phoenix, AZ 21413",9/21/2021,79250,Finance,2.7,Excellent work
2720,Robert Thomas,36,Male,robert.thomas@example.com,5186791717,"6224 Oak Ave, Los Angeles, CA 60610",12/5/2024,138717,Marketing,3.5,Average performer
2721,James Brown,46,Male,james.brown@example.com,98XXXXXXXX,"8756 Park Ave, Los Angeles, CA 45189",4/24/2024,140302,Engineering,2.5,Needs improvement
2722,Patricia Thomas,43,Female,patricia.thomas@example.com,6346885677,"27 Washington Blvd, Chicago, IL 47742",2/26/2025,52268,Sales,3.9,Sometimes late
2723,Linda Smith,43,Male,linda.smith@example.com,7173737914,"2248 Elm St, Houston, TX 96411",5/24/2023,54922,Operations,2.2,Excellent work
2724,Thomas Brown,32,Male,thomas.brown@example.com,98XXXXXXXX,"4710 Oak Ave, New York, NY 46160",9/7/2025,121492,Operations,3.7,Sometimes late
2725,Thomas Jackson,99,Male,thomas.jackson@example.com,8766984825,"8570 Washington Blvd, San Jose, CA 36607",12/7/2024,136899,Sales,3.3,Potential leader
2726,Karen Miller,46,Female,karen.miller@example.com,5389646032,"1341 Oak Ave, Los Angeles, CA 69802",12/29/2024,145804,Sales,3,Average performer
2727,Michael Smith,51,Male,michael.smith@example.com,9197836569,"2238 Elm St, San Antonio, TX 26700",5/8/2024,106830,Engineering,4.8,Potential leader
2728,Linda Hernandez,59,Male,linda.hernandez@example.com,98XXXXXXXX,"88 Washington Blvd, Philadelphia, PA 98981",12/12/2022,96266,Marketing,4.6,Average performer
2729,Linda Taylor,42,Male,linda.taylor@example.com,2415983260,"918 Main St, Houston, TX 71049",9/18/2024,95382,Operations,4.4,Potential leader
2730,Elizabeth Anderson,58,Female,elizabeth.anderson@example.com,2177059773,"3721 Pine St, Dallas, TX 77843",8/7/2022,112209,Engineering,3,Team player
2731,Linda Davis,46,Male,linda.davis@example.com,7495527822,"1589 Lake Dr, Dallas, TX 85030",3/1/2023,82378,HR,2.2,Sometimes late
2732,Karen Thomas,45,Female,karen.thomas@example.com,2105942235,"5424 Washington Blvd, Phoenix, AZ 77804",5/22/2022,40586,Marketing,2.9,Potential leader
2733,Richard Jones,56,Male,richard.jones@example.com,98XXXXXXXX,"9369 Pine St, Phoenix, AZ 74244",1/1/1975,107425,Marketing,3.2,Exceeds expectations
2734,Patricia Miller,43,Female,patricia.miller@example.com,9678474863,"887 Main St, Phoenix, AZ 26117",10/1/2021,139648,Operations,3.3,Average performer
2735,Elizabeth Hernandez,18,Female,elizabeth.hernandez@example.com,98XXXXXXXX,"884 Washington Blvd, Phoenix, AZ 24412",7/10/2021,57875,Finance,4.4,Exceeds expectations
2736,John Garcia,57,Female,john.garcia@example.com,3562511325,"1084 Lake Dr, Los Angeles, CA 46466",1/16/2022,129321,Marketing,2.8,Good employee
2737,Jennifer Williams,66,Female,jennifer.williams@example.com,3467371117,"1103 Cedar Ln, Phoenix, AZ 77173",3/20/2023,36217,Legal,4.6,Good employee
2738,Michael Moore,52,Female,michael.moore@example.com,3465049019,"5204 Oak Ave, San Jose, CA 71575",6/26/2025,106197,IT,2.1,Team player
2739,William Wilson,61,Male,william.wilson@example.com,7685424466,"8555 Maple Rd, Los Angeles, CA 31447",10/1/2021,123404,Sales,2.4,Team player
2740,Karen Anderson,59,Male,karen.anderson@example.com,98XXXXXXXX,"8978 Washington Blvd, Phoenix, AZ 83835",10/30/2024,148162,Operations,3.5,Exceeds expectations
2741,Michael Gonzalez,48,Female,michael.gonzalez@example.com,5066315421,"7645 Elm St, San Jose, CA 90959",8/3/2025,143315,Legal,4.9,Excellent work
2742,Jennifer Hernandez,43,Female,missing@example.com,98XXXXXXXX,"3246 Maple Rd, San Jose, CA 65621",8/17/2021,62432,Sales,3.9,Excellent work
2743,Karen Wilson,39,Female,karen.wilson@example.com,8475497494,"8196 Washington Blvd, New York, NY 26094",12/4/2025,77395,Legal,4.1,Team player
2744,Sarah Martinez,48,Male,sarah.martinez@example.com,5633853450,"396 Elm St, Philadelphia, PA 58464",6/19/2025,119930,Finance,3.1,Exceeds expectations
2745,Barbara Williams,30,Male,barbara.williams@example.com,98XXXXXXXX,"5969 Pine St, Los Angeles, CA 87462",10/1/2021,105337,Engineering,4.3,Team player
2746,Linda Smith,53,Female,linda.smith@example.com,3865727056,"6152 Main St, San Antonio, TX 40122",6/19/2023,95382,Sales,3.4,Exceeds expectations
2747,Susan Jackson,46,Female,susan.jackson@example.com,7406835480,"4413 Hill St, San Antonio, TX 96482",12/13/2024,130033,Finance,4.6,Sometimes late
2748,William Williams,41,Male,william.williams@example.com,4407039285,"9824 Lake Dr, Dallas, TX 15562",1/18/2025,35223,IT,2.3,Exceeds expectations
2749,Mary Rodriguez,58,Female,mary.rodriguez@example.com,3997208537,"5137 Washington Blvd, San Jose, CA 49008",9/22/2025,136604,IT,4.4,Needs improvement
2750,Sarah Garcia,22,Male,sarah.garcia@example.com,9113449012,"2715 Elm St, San Diego, CA 62445",3/7/2022,91378,Sales,3.5,Needs improvement
2751,Sarah Moore,59,Female,sarah.moore@example.com,5653442492,"6260 Lake Dr, Dallas, TX 58425",7/11/2024,82754,Legal,3.1,Needs improvement
2752,Michael Jones,23,Female,michael.jones@example.com,98XXXXXXXX,"4519 Oak Ave, Houston, TX 71790",10/9/2024,127019,Sales,2.5,Good employee
2753,Richard Jones,40,Male,richard.jones@example.com,6992566331,"1433 Pine St, Los Angeles, CA 52691",10/18/2024,74766,Marketing,2.3,Excellent work
2754,David Johnson,29,Male,david.johnson@example.com,3466084119,"666 Pine St, Chicago, IL 57477",1/23/2025,623340,Finance,3.4,Sometimes late
2755,Charles Martinez,47,Female,charles.martinez@example.com,3155833346,"7523 Main St, New York, NY 61907",2/4/2022,66768,IT,4.2,Good employee
2756,James Wilson,38,Female,james.wilson@example.com,3098146922,"3580 Lake Dr, San Antonio, TX 34270",11/14/2022,55685,IT,3.6,Average performer
2757,Thomas Lopez,56,Female,thomas.lopez@example.com,4297763205,"231 Cedar Ln, Philadelphia, PA 38713",10/17/2024,80507,Marketing,3.4,Exceeds expectations
2758,Karen Miller,25,Male,karen.miller@example.com,98XXXXXXXX,"7631 Oak Ave, Phoenix, AZ 11311",11/20/2023,50062,Engineering,3.8,Excellent work
2759,Michael Johnson,57,Female,michael.johnson@example.com,3767221334,"6542 Park Ave, Chicago, IL 86704",12/30/2021,115752,IT,2.7,Needs improvement
2760,Sarah Smith,30,Female,sarah.smith@example.com,7543998737,"7704 Washington Blvd, Phoenix, AZ 97318",7/13/2022,137053,Sales,4.8,Average performer
2761,Michael Smith,25,Female,michael.smith@example.com,3864325629,"396 Washington Blvd, San Diego, CA 46184",4/10/2021,95382,Sales,4.6,Needs improvement
2762,William Martinez,66,Male,william.martinez@example.com,7537036763,"93 Hill St, Dallas, TX 23572",4/29/2025,58628,Engineering,2.6,Team player
2763,Dr. John Williams,56,Female,john.williams@example.com,2459914552,8245 Oak Ave,2/25/2023,119492,Marketing,2.4,Needs improvement
2764,William Williams,31,Female,william.williams@example.com,5168783136,"7139 Lake Dr, San Jose, CA 35831",1/7/2022,146920,Engineering,4.9,Potential leader
2765,BARBARA THOMAS,31,Female,barbara.thomas@example.com,3454664832,"628 Park Ave, Dallas, TX 89809",7/9/2023,95382,Legal,2.5,Potential leader
2766,David Wilson,44,Male,david.wilson@example.com,3365319219,"9245 Washington Blvd, Phoenix, AZ 71762",11/17/2023,114720,Marketing,4,Team player
2767,Charles Moore,54,Male,charles.moore@example.com,98XXXXXXXX,"3473 Main St, Philadelphia, PA 24004",9/12/2021,42608,Finance,2.2,Excellent work
2768,Jennifer Rodriguez,19,Female,jennifer.rodriguez@example.com,3023605431,"597 Maple Rd, Houston, TX 80860",7/31/2022,146240,Sales,3.6,Potential leader
2769,John Jones,54,Male,john.jones@example.com,9246204824,"1633 Main St, San Antonio, TX 21447",12/18/2024,44803,HR,2,Potential leader
2770,Elizabeth Wilson,43,Female,elizabeth.wilson@example.com,8768992375,"2123 Lake Dr, Philadelphia, PA 87198",6/6/2024,123244,IT,3.1,Exceeds expectations
2771,Thomas Rodriguez,30,Female,thomas.rodriguez@example.com,4835473474,"4116 Main St, Dallas, TX 71634",10/13/2023,87860,Legal,4.4,Exceeds expectations
2772,David Garcia,43,Female,david.garcia@example.com,9324553145,"5131 Cedar Ln, Phoenix, AZ 61165",2/1/2026,66559,Sales,4,Exceeds expectations
2773,Mary Williams,27,Male,missing@example.com,2264045773,"3210 Pine St, Dallas, TX 35874",2/3/2022,96165,Marketing,4.5,Exceeds expectations
2774,Jessica Smith,51,Male,jessica.smith@example.com,7596759060,"1768 Oak Ave, San Jose, CA 69749",1/28/2022,142434,Finance,3.5,Excellent work
2775,Jennifer Johnson,48,Female,jennifer.johnson@example,7729952321,"2335 Maple Rd, Chicago, IL 33143",2/22/2026,145236,HR,3,Exceeds expectations
2776,Joseph Martinez,18,Female,joseph.martinez@example.com,5723072257,"5849 Park Ave, Dallas, TX 25697",6/27/2022,143786,IT,2.8,Exceeds expectations
2777,Michael Taylor,28,Male,michael.taylor@example.com,2173048493,"4838 Oak Ave, San Jose, CA 48058",8/17/2024,679420,Finance,3.5,"Excellent work <script>alert(""hi"")</script>"
2778,Elizabeth Williams,20,Female,elizabeth.williams@example.com,4089465785,"2051 Maple Rd, San Antonio, TX 94319",8/27/2023,51646,Legal,3.5,Sometimes late
2779,Thomas Brown,62,Male,thomas.brown@example.com,98XXXXXXXX,"8608 Washington Blvd, Houston, TX 65801",6/30/2023,45108,Operations,4.3,Team player
2780,thomas johnson,33,Female,thomas.johnson@example.com,8597465102,"5925 Elm St, New York, NY 48553",9/13/2022,65868,IT,2.1,Average performer
2781,David Miller,65,Male,david.miller@example.com,9793081156,"5692 Hill St, Los Angeles, CA 28440",8/9/2024,74056,HR,3.1,Excellent work
2782,Susan Garcia,45,Female,susan.garcia@example.com,98XXXXXXXX,"8268 Elm St, Dallas, TX 76174",10/22/2022,-134345,Engineering,3.2,Exceeds expectations
2783,Jessica Jackson,41,Female,invalid-email,98XXXXXXXX,"4617 Lake Dr, Philadelphia, PA 77178",3/18/2025,130326,Sales,3.3,Needs improvement
2784,William Miller,21,Female,william.miller@example.com,98XXXXXXXX,"5801 Park Ave, San Diego, CA 50297",4/19/2025,128139,Marketing,4.4,Good employee
2785,James Gonzalez,61,Female,james.gonzalez@example.com,3313071144,"4997 Park Ave, San Jose, CA 95819",8/3/2021,42423,Legal,3.9,Needs improvement
2786,Michael Brown,23,Male,michael.brown@example.com,7363855393,"2240 Maple Rd, San Jose, CA 32983",7/16/2024,66464,Engineering,4.6,Needs improvement
2787,Robert Wilson,18,Female,robert.wilson@example.com,3907867429,"6681 Hill St, San Diego, CA 22839",11/28/2021,148252,Legal,3.2,Potential leader
2788,Linda Martin,62,Male,linda.martin@example.com,98XXXXXXXX,"2558 Hill St, Los Angeles, CA 66331",5/4/2022,109625,Finance,3.3,Team player
2789,Dr. David Anderson,62,Male,david.anderson@example.com,7569075990,"2983 Hill St, Dallas, TX 73215",6/16/2022,57239,Engineering,3,Good employee
2790,Jessica Martinez,42,Male,jessica.martinez@example.com,3509709907,"7624 Washington Blvd, Los Angeles, CA 23987",1/6/2023,112996,Legal,4.3,Average performer
2791,John Moore,31,Female,john.moore@example.com,8738458001,"3974 Oak Ave, San Diego, CA 50229",12/25/2025,94582,IT,3.8,Exceeds expectations
2792,James Johnson,43,Male,james.johnson@example.com,5947573241,"8176 Maple Rd, Chicago, IL 41045",8/21/2023,63768,Engineering,3.3,Exceeds expectations
2793,Sarah Gonzalez,38,Male,sarah.gonzalez@example.com,5708573330,"7137 Cedar Ln, New York, NY 81222",7/5/2022,112454,Engineering,2.9,Average performer
2794,William Lopez,18,Male,william.lopez@example.com,4137206961,"3838 Oak Ave, Chicago, IL 74797",5/2/2024,117632,HR,4.9,Potential leader
2795,Robert Hernandez,43,Female,missing@example.com,98XXXXXXXX,"2054 Cedar Ln, Chicago, IL 31571",5/14/2025,125597,Marketing,4.7,Exceeds expectations
2796,Patricia Jackson,66,Female,patricia.jackson@example.com,7958654401,"2875 Pine St, Houston, TX 71012",8/13/2021,36027,Engineering,3.9,Average performer
2797,Michael Garcia,26,Male,michael.garcia@example.com,4706655868,"2442 Park Ave, Los Angeles, CA 44171",5/13/2021,89676,HR,4.1,Exceeds expectations
2798,David Moore,62,Female,david.moore@example.com,5979706260,"5284 Hill St, Los Angeles, CA 65630",6/29/2025,101314,Legal,4.4,Needs improvement
2799,William Garcia,64,Male,william.garcia@example.com,8316487821,"1651 Hill St, San Antonio, TX 50709",1/2/2024,138144,Engineering,4.4,Good employee
2800,Elizabeth Brown,64,Male,elizabeth.brown@example.com,98XXXXXXXX,"2031 Lake Dr, San Diego, CA 46206",7/18/2022,100513,Marketing,3.5,Excellent work
2801,James Taylor,18,Female,james.taylor@example.com,7895886281,"1495 Cedar Ln, Los Angeles, CA 94673",6/13/2021,1439970,Operations,3.8,Needs improvement
2802,Jennifer Davis,24,Female,jennifer.davis@example.com,4114284591,"5780 Main St, Houston, TX 98841",11/4/2022,142981,HR,3.4,Average performer
